Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target
2,39,1,9853,1,1,1,37,37,95.5,0,0,1,0,0,0,32,0,0,6,6,0,0.0,0,0,5,10,0,0.0,0,Dropout
2,39,1,9003,1,1,1,19,19,107.5,0,0,0,0,0,0,35,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,1,1,9238,1,1,1,19,19,106.1,1,0,0,1,0,0,20,0,0,6,6,6,11.5,0,0,6,7,6,13.285714285714286,0,Graduate
1,39,1,9254,1,1,1,3,1,116.3,1,0,0,1,0,0,24,0,0,6,8,5,12.6,0,0,6,7,5,12.2,0,Graduate
1,1,1,9500,1,1,1,38,1,137.4,0,0,0,1,0,0,19,0,0,7,7,7,13.542857142857144,0,0,8,9,8,14.22222222222222,0,Graduate
1,1,1,9254,1,1,1,19,19,101.8,1,0,0,1,0,0,21,0,0,6,8,5,11.6,0,0,6,6,5,13.0,0,Enrolled
1,1,2,9773,1,1,1,1,1,144.1,1,0,0,1,1,1,19,0,0,6,7,6,13.666666666666666,0,0,6,6,6,13.833333333333334,0,Graduate
1,42,1,9003,1,1,1,19,1,107.8,1,0,0,0,1,0,27,0,0,6,10,0,0.0,0,0,6,8,0,0.0,0,Dropout
1,39,1,9853,1,1,1,19,1,128.2,0,0,0,0,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,17,4,171,1,1,1,38,38,117.0,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
1,1,1,9070,1,1,1,1,12,110.4,1,0,0,1,1,0,19,0,0,6,6,6,11.5,0,0,6,8,6,12.285714285714286,0,Graduate
2,39,1,9991,0,1,1,37,37,170.0,0,0,0,1,0,0,34,0,0,5,12,2,11.5,0,0,5,9,4,11.75,0,Enrolled
1,43,1,9500,1,1,1,4,19,100.0,0,0,0,1,1,0,18,0,0,7,7,7,11.828571428571427,0,0,8,10,7,12.9125,0,Graduate
1,1,1,171,1,1,1,3,2,117.0,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
1,1,2,171,1,1,1,3,39,133.5,1,0,0,1,1,0,17,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
1,1,1,9500,1,1,1,19,37,128.0,1,0,0,1,0,1,19,0,0,7,7,6,12.966666666666669,0,0,7,7,6,12.966666666666669,0,Graduate
1,1,1,9773,1,1,1,37,38,122.1,1,0,0,1,1,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,Graduate
1,17,2,9500,1,1,1,19,19,133.4,1,0,0,1,0,0,19,0,0,7,7,7,14.125714285714285,0,0,8,8,8,14.36875,0,Graduate
4,39,1,9254,1,1,1,38,37,112.0,0,0,1,1,0,0,45,0,4,10,12,5,12.166666666666666,4,2,8,8,0,0.0,2,Dropout
1,39,1,9085,1,1,1,19,37,130.0,1,0,0,1,0,0,26,0,0,6,17,6,12.666666666666666,0,0,6,21,4,12.25,0,Graduate
2,39,2,9991,0,1,1,37,37,100.0,1,0,0,1,1,0,51,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,Dropout
2,39,1,9773,1,19,1,37,37,162.0,0,0,1,1,1,1,49,0,0,6,8,6,12.285714285714286,0,0,6,7,6,14.166666666666666,0,Graduate
1,42,1,9500,1,1,1,3,19,153.0,0,0,0,1,1,0,22,0,3,6,7,3,14.5,0,4,7,8,4,14.375,0,Enrolled
1,17,1,9147,1,1,1,1,37,131.4,1,0,0,1,1,0,22,0,0,5,8,2,10.0,0,0,5,7,1,10.0,0,Dropout
2,7,1,9130,1,3,1,3,3,128.2,0,0,0,1,0,0,33,0,1,5,11,2,11.5,1,1,5,8,2,12.0,0,Dropout
1,10,1,9670,1,1,22,37,37,148.9,0,0,0,1,0,0,20,1,0,5,6,5,11.6,0,0,5,6,4,11.5,0,Graduate
1,1,4,9238,1,1,1,38,19,128.4,1,0,0,1,0,1,18,0,0,6,6,6,12.5,0,0,6,6,6,11.666666666666666,0,Graduate
1,1,5,9853,1,1,1,38,37,120.3,1,0,1,0,0,0,20,0,0,6,9,3,11.666666666666666,0,0,6,10,2,11.0,0,Dropout
2,57,1,9991,0,1,41,38,37,100.0,0,0,0,1,0,0,37,1,5,10,11,7,13.428571428571429,0,5,10,11,10,11.6,0,Graduate
1,1,1,9254,1,1,2,37,1,126.1,1,0,0,1,1,0,18,1,0,6,6,6,13.666666666666666,0,0,6,6,6,13.5,0,Graduate
1,1,3,9254,1,1,1,1,19,111.7,1,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,12.166666666666666,0,Graduate
1,44,1,9085,1,39,1,1,19,140.0,1,0,0,1,0,0,21,0,2,6,7,6,13.0,0,1,6,15,4,12.8,0,Graduate
1,1,2,9500,1,1,1,19,1,122.2,0,0,0,1,0,0,20,0,0,7,9,6,12.783333333333331,0,0,8,9,7,12.842857142857143,0,Graduate
1,1,2,9500,1,1,1,37,1,118.7,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout
1,17,2,9556,1,1,1,38,19,121.5,1,0,0,1,0,0,20,0,0,7,13,4,13.5,0,0,7,11,4,11.225,0,Dropout
1,17,4,9500,1,1,1,3,1,134.5,1,0,0,1,0,0,18,0,0,7,7,7,13.457142857142856,0,0,8,8,8,15.125,0,Graduate
1,1,4,9500,1,1,1,1,19,127.0,1,0,0,1,0,0,19,0,0,8,8,7,13.44285714285714,0,0,8,8,7,13.44285714285714,0,Graduate
1,1,1,9238,1,1,1,37,38,114.2,0,0,0,1,0,0,18,0,0,6,13,4,11.0,0,0,6,12,5,10.833333333333334,0,Graduate
1,17,1,9238,1,1,1,38,38,125.3,1,0,0,1,0,1,18,0,0,6,6,6,11.333333333333334,0,0,6,7,6,12.285714285714286,0,Graduate
1,1,2,9773,1,1,1,1,19,120.4,1,0,0,1,0,0,18,0,0,5,7,2,10.0,0,0,1,1,0,0.0,0,Dropout
1,1,6,9500,1,1,1,1,38,123.0,1,0,0,1,0,0,19,0,0,7,10,5,13.44,0,0,7,8,6,13.066666666666668,0,Enrolled
1,1,2,9556,1,1,1,1,19,130.5,1,0,0,1,0,1,18,0,0,7,8,7,12.214285714285714,0,0,8,8,8,14.0625,0,Graduate
1,1,1,9070,1,1,41,37,19,125.5,1,0,0,1,0,1,19,1,0,6,6,6,14.166666666666666,0,0,6,6,6,13.5,0,Graduate
1,53,1,9003,1,42,1,1,19,133.8,0,0,1,1,0,1,24,0,7,12,13,12,12.846153846153848,0,5,11,13,11,12.636363636363637,0,Graduate
1,44,1,9085,1,39,1,37,37,150.0,0,0,0,1,0,0,20,0,2,6,8,6,13.0,0,1,6,18,2,12.0,0,Enrolled
1,1,1,9147,1,1,1,1,19,130.5,1,0,0,1,0,1,21,0,0,5,6,5,12.8,1,0,5,7,4,11.25,0,Graduate
1,44,1,9085,1,39,1,38,37,140.0,0,0,1,0,0,0,20,0,1,6,13,4,13.0,0,1,6,11,5,12.0,0,Dropout
1,17,6,9500,1,1,1,19,37,119.4,1,0,0,1,0,1,19,0,0,7,7,7,13.371428571428572,0,0,8,9,8,13.666666666666666,0,Graduate
1,17,5,9556,1,1,1,19,19,121.3,1,0,0,1,0,1,19,0,0,7,8,7,13.385714285714286,0,0,8,8,8,13.3875,0,Graduate
1,1,3,9500,1,1,1,1,1,126.3,1,0,0,1,0,0,18,0,0,8,8,7,13.328571428571427,0,0,8,8,7,13.328571428571427,0,Graduate
1,1,1,9085,1,1,1,38,38,111.6,1,0,0,1,0,0,19,0,0,6,12,5,14.0,0,0,6,14,5,11.0,0,Graduate
1,17,4,9147,1,1,1,38,19,111.3,1,0,0,1,0,0,21,0,0,5,5,5,12.6,0,0,5,5,5,13.2,0,Graduate
1,1,2,9853,1,1,1,1,38,122.5,1,0,0,1,0,1,19,0,0,6,7,6,14.0,0,0,6,6,6,15.0,0,Graduate
1,1,5,9254,1,1,1,19,1,116.5,1,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.666666666666666,0,Graduate
1,17,5,9070,1,1,1,4,1,132.0,1,1,0,1,0,1,17,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,Graduate
1,18,4,9853,1,1,1,19,38,123.7,1,0,0,1,0,0,19,0,0,6,8,5,12.666666666666666,0,0,6,8,5,11.0,0,Enrolled
1,17,6,9147,1,1,1,37,1,117.0,1,0,0,0,1,0,23,0,0,5,9,3,10.0,1,0,5,9,3,12.333333333333334,0,Dropout
1,1,1,9670,1,1,1,1,37,116.5,1,0,0,1,0,0,19,0,0,6,7,6,12.833333333333334,0,0,6,10,6,11.77777777777778,0,Graduate
1,1,1,9500,1,1,1,19,3,121.5,1,0,0,1,0,0,18,0,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0,Graduate
1,1,1,9670,1,1,1,38,38,105.0,1,0,0,1,0,0,20,0,0,6,9,6,13.285714285714286,0,0,6,8,5,13.8,0,Graduate
1,1,3,9085,1,1,1,1,19,121.3,1,0,0,1,0,1,19,0,0,5,6,5,14.6,0,0,5,5,5,13.8,0,Graduate
1,1,1,9238,1,1,1,19,38,136.1,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.666666666666666,0,Graduate
1,17,2,9238,1,1,1,37,37,123.6,0,0,0,1,0,1,19,0,0,6,7,6,14.142857142857142,0,0,6,6,6,15.0,0,Graduate
1,1,4,9238,1,1,1,38,1,129.0,1,0,0,1,0,0,19,0,0,6,8,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,Graduate
1,17,1,9500,1,1,1,19,37,136.8,1,0,0,1,0,0,18,0,0,8,9,8,14.3775,1,0,8,9,8,14.3775,1,Graduate
1,17,2,9500,1,1,1,3,3,133.4,1,0,0,1,0,0,18,0,0,7,8,7,12.5,0,0,8,9,7,13.042857142857144,0,Graduate
1,1,5,9500,1,1,1,38,38,136.0,1,0,0,1,0,1,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,Graduate
1,1,1,9500,1,1,1,38,37,125.8,0,0,0,1,0,1,19,0,0,8,12,7,12.471428571428572,0,0,8,12,7,12.471428571428572,0,Graduate
1,1,1,9500,1,1,1,4,4,120.5,0,0,0,1,0,0,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,Graduate
1,1,2,9500,1,1,1,37,37,130.2,1,0,0,1,0,0,21,0,0,7,11,7,14.072222222222225,0,0,8,8,8,14.0475,0,Graduate
1,1,3,9773,1,1,1,3,1,135.9,1,0,0,1,0,0,18,0,0,6,7,6,14.857142857142858,0,0,6,6,6,14.666666666666666,0,Graduate
1,1,1,9773,1,1,1,19,37,116.5,0,0,0,1,0,1,19,0,0,6,7,6,14.285714285714286,0,0,6,6,6,13.166666666666666,0,Graduate
1,1,4,9773,1,1,1,19,37,124.0,0,0,0,0,0,0,18,0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,Dropout
1,7,1,8014,0,3,1,1,1,140.0,0,0,0,1,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,17,1,9130,1,1,1,3,2,150.9,1,0,0,1,0,0,18,0,0,6,8,6,15.0,0,0,6,8,5,15.166666666666666,0,Dropout
1,1,3,9500,1,1,1,19,19,127.3,1,0,0,1,0,1,20,0,0,7,7,6,12.633333333333333,0,0,7,7,6,12.633333333333333,0,Graduate
1,39,1,9670,1,19,1,1,1,100.0,0,0,1,0,0,0,25,0,0,5,5,5,11.2,0,0,5,5,5,12.6,0,Dropout
1,1,5,9500,1,1,1,38,37,128.8,1,0,0,1,0,0,18,0,0,7,7,6,14.233333333333334,0,0,7,7,6,14.233333333333334,0,Graduate
5,1,3,9085,1,1,1,19,19,119.7,1,0,0,1,0,0,21,0,0,5,13,5,12.2,2,0,5,10,3,11.333333333333334,1,Enrolled
1,1,1,9500,1,1,1,5,4,140.8,0,0,0,1,0,0,18,0,0,8,8,7,15.7,0,0,8,8,7,15.7,0,Graduate
1,1,1,9500,1,1,1,37,37,138.0,1,0,0,1,0,0,18,0,0,7,7,6,15.2,0,0,7,7,6,15.2,0,Graduate
1,17,1,9853,1,1,1,3,3,132.9,1,0,0,0,0,0,29,0,0,6,9,6,16.333333333333332,0,0,6,8,5,15.6,0,Dropout
1,43,1,9130,1,1,1,3,3,140.0,0,0,0,1,0,0,20,0,10,17,29,14,12.5625,4,7,12,24,12,12.857142857142858,1,Graduate
1,7,1,9500,1,3,1,3,1,140.0,0,0,0,1,0,0,26,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout
1,1,2,9238,1,1,1,38,1,99.3,1,0,0,1,0,0,21,0,0,6,8,5,12.4,0,0,6,6,6,12.0,0,Graduate
1,18,1,9500,1,1,1,37,19,119.3,0,0,0,1,0,1,19,0,0,8,9,8,13.78125,1,0,8,9,8,13.78125,1,Graduate
1,17,2,9254,1,1,1,19,19,113.2,1,0,1,1,0,0,19,0,0,6,10,6,12.166666666666666,0,0,6,8,5,11.666666666666666,0,Dropout
1,17,1,9773,1,1,1,38,38,117.0,0,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,5,11.833333333333334,0,Enrolled
1,18,1,8014,0,1,1,1,1,123.0,0,0,1,1,0,0,20,0,0,6,13,4,10.8,0,0,6,15,4,12.0,0,Graduate
1,1,6,9500,1,1,1,37,37,127.2,1,0,0,1,0,1,18,0,0,7,8,7,13.26,0,0,8,8,8,14.28625,0,Graduate
1,1,2,9773,1,1,1,34,19,141.0,1,0,0,0,0,0,20,0,0,6,10,4,12.0,0,0,6,15,3,10.666666666666666,0,Dropout
1,1,1,9238,1,1,1,19,38,121.7,0,1,0,1,0,1,20,0,0,6,9,6,11.875,0,0,6,7,6,14.428571428571429,0,Graduate
1,43,1,9500,1,1,1,19,19,121.1,0,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,Enrolled
1,16,1,9070,1,1,1,1,1,146.1,1,0,0,1,0,0,18,0,0,6,6,1,15.0,0,0,6,7,4,12.5,0,Enrolled
1,1,1,9773,1,1,1,37,37,142.5,1,0,0,1,0,0,18,0,0,6,6,6,13.333333333333334,0,0,6,9,5,13.2,0,Graduate
1,17,1,9085,1,1,1,2,19,126.8,1,0,0,1,0,0,18,0,0,5,12,2,11.5,0,0,5,12,3,11.8,2,Enrolled
1,44,1,9085,1,39,1,3,3,150.0,1,0,0,1,0,0,22,0,2,6,7,6,14.428571428571429,0,1,6,9,5,13.0,0,Graduate
1,44,3,9085,1,39,1,1,19,150.0,1,0,0,1,0,0,19,0,0,5,10,1,13.0,1,0,5,8,3,15.333333333333334,0,Enrolled
1,17,1,9003,1,1,1,19,1,134.5,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,0,6,8,6,14.333333333333334,0,Graduate
1,1,2,9556,1,1,1,19,19,129.5,1,0,0,1,0,0,18,0,0,7,9,7,15.155555555555557,0,0,8,8,8,16.8,0,Graduate
1,1,1,9238,1,1,1,38,38,113.2,1,0,1,1,0,0,20,0,0,6,8,6,10.666666666666666,0,0,6,7,6,11.857142857142858,0,Graduate
1,17,1,9853,1,1,1,38,37,140.2,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,Dropout
1,17,2,9670,1,1,1,1,19,119.2,1,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,1,1,9238,1,1,1,1,19,140.7,0,0,0,1,0,0,19,0,0,6,7,6,12.285714285714286,0,0,6,7,6,12.0,0,Graduate
1,1,5,9500,1,1,1,38,38,142.3,1,0,0,1,0,0,18,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,Dropout
1,1,4,9773,1,1,11,12,12,129.9,1,0,0,1,0,0,18,1,0,6,6,6,12.666666666666666,0,0,6,8,5,14.4,0,Graduate
1,17,1,171,1,1,1,1,1,134.8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
1,17,1,9085,1,1,1,19,19,104.1,1,0,1,0,0,1,21,0,0,6,16,2,13.0,0,0,6,8,0,0.0,0,Dropout
1,1,1,9147,1,1,1,1,38,122.4,0,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,Graduate
1,1,1,9147,1,1,1,37,37,120.6,1,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,8,5,11.6,0,Graduate
1,17,3,9238,1,1,1,1,19,112.4,1,0,0,1,0,0,19,0,0,6,10,5,11.285714285714286,0,0,6,7,0,0.0,0,Dropout
1,1,1,171,1,1,1,5,3,157.9,0,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
1,43,1,9254,1,1,1,38,38,125.9,0,0,0,1,0,1,19,0,0,6,0,0,0.0,0,0,6,11,1,10.0,0,Dropout
1,17,2,9500,1,1,1,38,1,118.4,1,0,0,1,0,1,20,0,0,7,9,6,13.766666666666666,0,0,8,9,8,13.744444444444444,0,Dropout
1,1,3,9500,1,1,1,18,18,130.8,1,0,0,0,0,0,18,0,0,8,9,6,12.758333333333333,1,0,8,9,6,12.758333333333333,1,Dropout
1,1,1,171,1,1,1,19,19,176.7,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
1,1,1,9070,1,1,1,19,1,156.8,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,8,6,13.25,0,Graduate
1,1,1,9085,1,1,1,19,37,126.8,0,0,0,1,0,0,18,0,0,6,13,6,12.0,0,0,6,16,4,12.75,0,Enrolled
1,1,1,9238,1,1,1,1,37,128.0,0,0,0,1,0,1,19,0,0,6,8,6,12.25,0,0,6,8,6,12.0,0,Graduate
1,1,2,9147,1,1,1,19,37,113.8,1,0,0,1,0,0,20,0,0,5,8,3,11.333333333333334,0,0,5,8,5,12.2,0,Graduate
1,17,5,9500,1,1,1,1,1,120.8,1,0,0,1,0,1,19,0,0,7,9,7,13.507142857142856,0,0,8,12,8,13.05,0,Graduate
1,1,3,9500,1,1,1,19,38,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,Graduate
1,39,1,9254,1,1,1,19,1,101.0,0,0,1,1,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,Dropout
1,17,5,9070,1,1,1,37,37,126.1,1,0,0,0,0,0,18,0,0,6,9,4,11.5,1,0,6,6,6,12.166666666666666,0,Graduate
1,1,5,9773,1,1,1,38,19,113.8,1,0,0,1,0,0,19,0,0,6,7,6,12.333333333333334,0,0,6,7,6,12.5,0,Graduate
1,17,2,9556,1,1,1,19,38,118.3,1,0,0,1,0,1,19,0,0,7,7,7,11.971428571428572,0,0,8,8,8,14.4375,0,Graduate
1,1,1,9147,1,1,1,19,19,127.9,0,0,1,0,0,1,20,0,0,5,12,2,13.0,1,0,5,13,2,11.5,0,Dropout
1,17,5,9500,1,1,1,1,1,131.1,1,0,0,1,0,0,18,0,0,7,9,7,12.385714285714286,0,0,8,9,7,12.728571428571428,0,Enrolled
1,17,4,9085,1,1,1,38,37,117.9,1,0,0,1,0,0,20,0,0,5,12,2,13.5,0,0,5,12,5,11.285714285714286,1,Graduate
1,17,1,9238,1,1,1,1,1,115.7,1,0,0,1,0,0,21,0,0,6,8,6,12.166666666666666,0,0,6,7,6,13.285714285714286,0,Graduate
1,1,2,171,1,1,1,3,1,141.0,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
2,39,1,8014,0,12,1,37,37,120.0,0,0,0,1,0,0,42,0,0,6,6,6,11.666666666666666,0,0,6,6,6,13.666666666666666,0,Graduate
1,17,1,9130,1,1,1,3,3,131.8,1,0,1,0,0,0,18,0,0,6,9,5,12.4,0,0,6,12,5,14.166666666666666,0,Enrolled
1,1,1,9070,1,1,1,37,37,131.1,0,0,0,1,0,1,19,0,0,6,7,5,13.4,0,0,6,6,6,12.833333333333334,0,Graduate
1,1,6,9254,1,1,1,38,19,117.8,1,0,0,1,0,0,18,0,0,6,11,6,12.0,0,0,6,11,4,12.5,0,Graduate
1,10,1,9085,1,1,1,19,19,140.0,1,0,0,1,0,0,21,0,0,5,6,5,14.2,0,0,5,5,5,14.8,0,Graduate
1,1,1,9238,1,1,1,38,37,108.0,0,0,0,1,0,1,20,0,0,6,8,6,12.125,0,0,6,7,6,14.428571428571429,0,Graduate
1,1,1,9853,1,1,1,1,19,122.9,1,0,0,1,0,0,20,0,0,7,7,7,13.857142857142858,0,0,7,7,7,13.285714285714286,0,Graduate
1,44,1,9085,1,39,1,3,1,130.0,1,0,0,1,0,0,21,0,1,6,13,3,11.75,0,1,6,13,5,12.333333333333334,0,Enrolled
1,1,4,9500,1,1,1,38,37,126.0,1,0,0,1,0,0,19,0,0,7,9,7,14.283333333333337,0,0,8,9,8,13.125555555555556,0,Graduate
1,42,1,9238,1,1,1,1,19,134.0,0,0,0,1,0,0,21,0,10,13,21,11,13.272727272727272,0,6,11,13,9,13.0,0,Graduate
1,1,1,9070,1,1,1,38,19,134.3,1,1,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,7,6,15.142857142857142,0,Graduate
1,1,1,9500,1,1,1,19,19,138.7,0,0,0,1,0,1,19,0,0,7,10,7,15.114999999999998,0,0,8,10,8,15.092,0,Graduate
1,17,2,171,1,1,1,1,1,143.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
1,44,1,9085,1,39,1,37,19,160.0,1,0,0,1,0,0,22,0,1,6,13,6,15.0,0,1,6,7,6,13.142857142857142,0,Graduate
1,1,2,9853,1,1,1,3,1,111.0,0,0,0,1,0,0,21,0,0,6,8,5,13.2,0,0,6,9,5,14.333333333333334,0,Graduate
1,17,4,9254,1,1,1,37,37,128.5,1,0,0,1,0,1,18,0,0,6,14,2,11.0,0,0,6,14,3,10.333333333333334,0,Dropout
1,1,4,9500,1,1,1,1,3,133.0,0,0,0,1,0,1,20,0,0,8,8,7,14.565714285714288,0,0,8,8,7,14.565714285714288,0,Graduate
1,17,2,9670,1,1,1,34,37,114.6,1,0,1,0,0,0,18,0,0,5,8,3,12.0,0,0,5,6,4,10.75,0,Dropout
1,17,1,9238,1,1,1,19,37,104.1,0,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,Dropout
1,17,4,9500,1,1,1,1,1,127.6,1,0,0,1,0,0,23,0,0,7,7,6,13.796666666666669,0,0,8,11,7,13.775,0,Graduate
1,1,2,9773,1,1,1,1,1,151.0,1,0,0,1,0,0,18,0,0,6,6,6,14.833333333333334,0,0,6,6,6,15.333333333333334,0,Graduate
1,44,1,9238,1,39,1,1,1,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.833333333333334,0,2,6,6,6,13.833333333333334,0,Graduate
1,17,1,9500,1,1,1,38,37,137.8,1,0,0,1,0,1,18,0,0,8,8,7,14.962857142857144,0,0,8,8,7,14.962857142857144,0,Graduate
1,1,6,9147,1,1,1,38,38,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,Graduate
1,18,2,9500,1,1,1,1,3,121.2,1,0,0,1,0,0,18,0,0,7,8,7,12.4,0,0,8,9,8,12.8,0,Graduate
1,17,1,9670,1,1,1,3,3,129.3,1,0,0,1,0,0,20,0,0,6,7,6,15.571428571428571,0,0,6,6,6,17.166666666666668,0,Graduate
1,1,5,9500,1,1,1,1,1,123.0,1,0,0,1,0,0,19,0,0,8,8,7,13.714285714285714,0,0,8,8,7,13.714285714285714,0,Graduate
1,44,1,9085,1,39,1,1,19,140.0,0,0,0,1,0,0,21,0,2,6,9,6,13.142857142857142,0,0,6,9,6,12.166666666666666,0,Graduate
2,7,1,9070,1,43,1,37,1,140.0,0,0,0,1,0,0,33,0,0,6,7,6,15.0,0,0,6,8,3,11.0,0,Graduate
1,1,1,9085,1,1,1,12,2,144.6,0,0,1,0,0,0,24,0,0,5,6,1,13.0,0,0,5,5,0,0.0,0,Dropout
1,43,1,9238,1,1,1,1,38,118.3,0,0,0,1,0,1,20,0,8,11,12,11,12.0,0,6,11,14,11,12.75,0,Graduate
1,1,1,171,1,1,1,19,38,153.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
1,1,4,9070,1,1,1,1,1,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,Graduate
1,43,1,8014,0,6,1,34,34,100.0,0,0,1,1,0,0,29,0,1,6,9,4,12.0,0,1,6,13,2,10.5,0,Dropout
1,17,1,9500,1,1,1,1,1,134.9,0,1,0,1,0,0,18,0,0,7,7,7,13.642857142857142,0,0,8,11,8,14.772727272727272,0,Graduate
1,1,3,9773,1,1,1,38,37,142.0,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.714285714285714,0,Graduate
1,17,1,171,1,1,1,38,38,127.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
1,17,1,9238,1,1,1,19,19,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,Graduate
1,43,1,9500,1,1,1,19,19,138.6,0,0,0,1,0,1,19,0,0,7,9,6,14.25,0,0,8,11,8,13.063636363636364,0,Graduate
1,42,1,9853,1,1,1,37,19,133.0,0,0,0,1,0,0,20,0,6,14,22,12,12.153846153846152,0,5,12,18,10,12.9,0,Dropout
1,17,2,9238,1,1,1,2,1,136.2,1,0,0,1,0,0,19,0,0,6,14,1,11.5,0,0,6,12,2,10.5,0,Enrolled
1,17,1,9254,1,1,1,19,19,118.0,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.333333333333334,0,Graduate
1,1,1,9070,1,1,1,19,37,126.8,0,0,0,1,0,1,18,0,1,6,8,6,12.0,1,0,6,12,5,11.142857142857142,0,Enrolled
1,1,6,9500,1,1,1,19,38,128.5,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,Graduate
1,17,1,9254,1,1,1,3,1,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.333333333333334,0,0,6,9,3,12.666666666666666,0,Graduate
1,17,4,9773,1,1,1,1,1,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.333333333333334,0,Dropout
1,17,1,171,1,1,1,37,37,129.3,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
1,1,6,9500,1,1,1,4,19,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout
1,39,1,9003,1,1,1,3,1,154.9,0,0,1,0,1,0,35,0,0,6,8,5,16.166666666666668,0,0,6,10,4,16.0,0,Dropout
1,17,1,9119,1,1,1,19,38,127.3,0,0,0,1,1,0,18,0,0,5,10,3,11.0,0,0,5,6,3,11.0,1,Enrolled
